smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68,encoded_mdes_69,encoded_mdes_70,encoded_mdes_71,encoded_mdes_72,encoded_mdes_73,encoded_mdes_74,encoded_mdes_75,encoded_mdes_76,encoded_mdes_77,encoded_mdes_78,encoded_mdes_79,encoded_mdes_80,encoded_mdes_81,encoded_mdes_82,encoded_mdes_83,encoded_mdes_84,encoded_mdes_85
NCc1ccccn1,-0.040627845,0.050225336,0.04374882,-0.0780251,0.0672372,1.1348631e-05,7.9374295e-05,0.0219423,-0.11499303,-0.010132679,0.016538147,0.030427039,-0.016064126,-0.08031912,-0.013248209,-0.11517164,0.09177042,0.033837523,0.039849617,0.045631796,-0.079600036,-0.0055950545,-0.079185,-0.08779797,0.09166146,0.013857421,-0.112417035,0.050733708,-0.07239973,-0.010904804,0.028610941,-0.028332435,-0.0369177,0.005597271,0.03215537,-0.03934636,0.0115144905,0.021314878,0.06772967,-0.03188799,0.0030734465,-0.043300316,0.058504336,-0.09546466,-0.019905843,0.06414156,-0.01078688,0.09388843,-0.026444208,-0.044843245,0.057830956,0.012613885,0.073541746,0.0048718713,0.03819325,-0.07409723,-0.1299895,-0.05942773,0.08490186,0.02585132,0.06664164,0.10169709,-0.008321118,-0.13009927,0.07109804,0.014681143,0.06838057,0.05429949,-0.118589185,-0.01784491,0.03189289,0.049510546,-0.053180646,-0.046550285,-0.01588317,0.03510981,0.022549618,0.11471808,-0.003128225,0.0026237126,-0.006031528,0.017380735,0.0077486844,-0.060891718,-0.043281823,-0.048747748
c1cncc(-c2cc(-c3cccnc3)nc(-c3cccnc3)c2)c1,-0.04064872,0.05020697,0.043740112,-0.07804111,0.06720967,4.896894e-06,5.7796016e-05,0.021918263,-0.11500047,-0.010113451,0.016499262,0.030453103,-0.016043201,-0.080343224,-0.0132504925,-0.11513381,0.091730595,0.033804093,0.03984337,0.04565158,-0.07960084,-0.005584292,-0.07919289,-0.087805964,0.09166723,0.013844851,-0.112417445,0.050704565,-0.072418615,-0.010904111,0.028597292,-0.028334364,-0.036921434,0.00557404,0.03218869,-0.03932485,0.011538936,0.021338064,0.06775403,-0.03188721,0.00308723,-0.043320067,0.058472097,-0.09545412,-0.01991599,0.064132586,-0.010800151,0.093878224,-0.026441094,-0.044854246,0.057858396,0.01256795,0.073593214,0.0048698112,0.038150772,-0.07411327,-0.12998194,-0.059413653,0.08491007,0.025881529,0.06665273,0.10170514,-0.008325223,-0.13008529,0.07108694,0.014663904,0.06840733,0.054278992,-0.11860069,-0.017833786,0.03188803,0.049501527,-0.05320631,-0.04652559,-0.015904043,0.035118308,0.022539489,0.1147078,-0.0031275358,0.0026314752,-0.005975917,0.017405365,0.007780783,-0.060911786,-0.043293066,-0.048736528
Cc1cccc(N)n1,-0.040626377,0.050228618,0.043743633,-0.078022525,0.06724104,1.12066045e-05,8.050725e-05,0.021942174,-0.114993684,-0.010131362,0.0165374,0.03042575,-0.01606457,-0.080316484,-0.013249949,-0.11517437,0.09177411,0.03384101,0.03984985,0.04562845,-0.079604894,-0.0056008827,-0.07918225,-0.08779885,0.09165722,0.013856417,-0.11241563,0.0507359,-0.07239996,-0.010905983,0.028614938,-0.028329097,-0.036917765,0.0055986466,0.032154787,-0.03934775,0.011514045,0.021312898,0.067727365,-0.03188791,0.0030746497,-0.04329864,0.058508422,-0.09546399,-0.019906187,0.06414312,-0.0107854875,0.09388505,-0.026445612,-0.04483819,0.05783053,0.012614241,0.07353951,0.004869193,0.038195997,-0.074097954,-0.12999064,-0.059430853,0.08489576,0.025849663,0.06663716,0.10169634,-0.008321855,-0.13010399,0.07109746,0.014678623,0.06838043,0.05430077,-0.11858839,-0.017845223,0.031896535,0.04951208,-0.053178612,-0.04655033,-0.01587867,0.03510905,0.022548992,0.11472307,-0.0031279381,0.0026241187,-0.006033968,0.017380908,0.00774829,-0.06089094,-0.043284554,-0.048749305
Cc1cccc(C)c1N,-0.040622726,0.05022952,0.043742727,-0.07802193,0.067243904,1.0740943e-05,8.410029e-05,0.02194766,-0.11499124,-0.010134086,0.016543675,0.030420799,-0.016066838,-0.08031675,-0.013247611,-0.11517815,0.09177671,0.03383988,0.039852366,0.045629304,-0.07959872,-0.005603971,-0.07918057,-0.08779985,0.091657385,0.013857893,-0.112416096,0.05073385,-0.072396934,-0.010904197,0.02861809,-0.02832887,-0.03691756,0.0055968366,0.032150023,-0.039347123,0.011511078,0.021312539,0.067724176,-0.031887904,0.0030722767,-0.043295287,0.058510326,-0.09546467,-0.019907227,0.0641447,-0.010784956,0.09389053,-0.026445523,-0.04483597,0.05782927,0.0126184765,0.073532715,0.0048693046,0.038199108,-0.0740953,-0.129988,-0.059428677,0.084895134,0.025848888,0.06663628,0.10169801,-0.00832098,-0.13010517,0.07109436,0.014682411,0.068380535,0.054301374,-0.118584774,-0.017846959,0.031898137,0.04951294,-0.05317589,-0.04655174,-0.015880063,0.035108544,0.022549266,0.1147226,-0.0031256154,0.0026242342,-0.0060411133,0.017379578,0.0077463402,-0.060891625,-0.043287102,-0.04875265
C1=C2N=C(C=C3N=C(C=C4N=C(C=C5N=C1C1=C5CCCC1)C1=C4CCCC1)C1=C3CCCC1)C1=C2CCCC1,-0.04064644,0.050211865,0.043726504,-0.07803957,0.06721753,-8.693896e-06,5.7725236e-05,0.02192882,-0.115006484,-0.010113233,0.016491795,0.030452762,-0.016035922,-0.08034702,-0.013257738,-0.11513374,0.091728985,0.03378845,0.03984698,0.045657787,-0.07959323,-0.005569909,-0.07919067,-0.087816365,0.09165575,0.013843475,-0.11242181,0.050697222,-0.07242403,-0.010909591,0.028587662,-0.028319154,-0.036929436,0.005567206,0.032198306,-0.039321035,0.011541937,0.021338312,0.06775114,-0.031875126,0.0031027794,-0.04332654,0.058472335,-0.095442206,-0.019901808,0.064136736,-0.01080416,0.09387764,-0.02644378,-0.044859063,0.057862658,0.012555127,0.07359427,0.0048688725,0.038149532,-0.07411422,-0.12997964,-0.059411667,0.08491278,0.025884908,0.066654705,0.101703435,-0.008323614,-0.13008974,0.07109097,0.014653589,0.068420224,0.054287344,-0.11859496,-0.017828578,0.031880505,0.049504604,-0.05319506,-0.04652197,-0.015906326,0.03512003,0.022532374,0.11470126,-0.00312013,0.0026425663,-0.0059753433,0.017403817,0.0077891625,-0.060920432,-0.04330437,-0.04873359
C1CNCCCNC1,-0.040616732,0.050233055,0.043754328,-0.07802285,0.06724999,1.3289973e-06,8.418178e-05,0.0219534,-0.11498708,-0.010134517,0.01656208,0.030414961,-0.016074423,-0.08031774,-0.013255129,-0.11519329,0.09178259,0.033844974,0.039844163,0.04561407,-0.07961103,-0.0055932403,-0.07918623,-0.087796524,0.09165905,0.013856477,-0.112421,0.050750032,-0.072402075,-0.010909364,0.028618876,-0.028328963,-0.036911123,0.005632652,0.032160595,-0.039362904,0.011502419,0.02130431,0.06772516,-0.031891435,0.0030695163,-0.0432938,0.0585121,-0.095461875,-0.019902851,0.0641401,-0.010791513,0.09389083,-0.026461147,-0.04484052,0.057824098,0.012625359,0.07351871,0.004871417,0.038208038,-0.074083745,-0.12998796,-0.059442747,0.08490427,0.02583206,0.06663908,0.10169196,-0.008322071,-0.13010894,0.07110745,0.014688973,0.06836258,0.054306243,-0.11858735,-0.0178478,0.031899817,0.0495033,-0.053164154,-0.046563756,-0.01586882,0.035093147,0.02254973,0.11472409,-0.0031133983,0.0026281932,-0.0060517527,0.017380819,0.0077391737,-0.060889535,-0.043294076,-0.04875543
Nc1nccnn1,-0.040629614,0.0502128,0.043747716,-0.07803023,0.06722455,1.3097655e-05,7.107388e-05,0.021937216,-0.11499757,-0.010121891,0.01652814,0.030434445,-0.016058393,-0.08032795,-0.013249561,-0.11516631,0.09175933,0.03382055,0.03984329,0.045637682,-0.07959927,-0.005589597,-0.07918445,-0.08780171,0.09166616,0.013851754,-0.112416506,0.05072046,-0.072411865,-0.010906791,0.028609684,-0.028335556,-0.036921784,0.0055962335,0.032166675,-0.039339013,0.011522545,0.021324154,0.06773867,-0.031893566,0.0030795857,-0.043303236,0.05848927,-0.09546162,-0.019906756,0.06413722,-0.01080032,0.093885586,-0.026440296,-0.044846497,0.05783648,0.012604585,0.07356004,0.0048630945,0.038180575,-0.074104086,-0.12998408,-0.059425782,0.084913075,0.0258627,0.06664674,0.10169776,-0.008326154,-0.13009715,0.07110059,0.014671789,0.06838657,0.054288343,-0.11859462,-0.017842606,0.03189179,0.049506906,-0.053185727,-0.04654412,-0.015887827,0.035110503,0.022547664,0.11471504,-0.0031214152,0.0026236195,-0.0060149133,0.017387355,0.007761148,-0.060899183,-0.043293,-0.048749514
Cc1ccc2ccc3ccc(C)nc3c2n1,-0.04064237,0.050221875,0.043738008,-0.078034624,0.06721515,6.986782e-06,6.923685e-05,0.021923345,-0.1149999,-0.010122741,0.016508192,0.030444346,-0.016048893,-0.08033383,-0.013243822,-0.1151478,0.09175244,0.033820212,0.039845474,0.04564323,-0.07959953,-0.0055902936,-0.07919021,-0.087805964,0.09166559,0.013845675,-0.112413965,0.050719876,-0.072409876,-0.010906642,0.028604904,-0.028338492,-0.03692155,0.0055819037,0.032177776,-0.039332956,0.011533819,0.021328468,0.06774409,-0.031891365,0.0030834004,-0.043312043,0.058486402,-0.09546513,-0.019913584,0.064135484,-0.010795054,0.09388115,-0.026442356,-0.044842325,0.057847366,0.012593006,0.073570505,0.004868433,0.038165525,-0.07410881,-0.12999174,-0.05942242,0.08489853,0.02587242,0.06664349,0.101705074,-0.0083180815,-0.13008784,0.071097076,0.014667236,0.06839779,0.054286048,-0.11859484,-0.017833581,0.03189235,0.049509246,-0.05319874,-0.0465356,-0.015897345,0.03511874,0.022543162,0.114716925,-0.0031304006,0.0026224898,-0.0059981234,0.017392538,0.007772012,-0.060905956,-0.043288402,-0.04873974
Cc1cccc(-c2cccc(-c3cccc(C)n3)n2)n1,-0.04064577,0.050213996,0.043738868,-0.07803674,0.067211926,4.0782616e-06,6.0040504e-05,0.021922132,-0.114992954,-0.010114459,0.016503973,0.03044786,-0.01604727,-0.080340564,-0.013249844,-0.115135625,0.091737375,0.0338157,0.039844945,0.045647714,-0.079600036,-0.0055908263,-0.07918987,-0.0878053,0.09166641,0.013843349,-0.11241965,0.05071608,-0.07240941,-0.010907028,0.028602203,-0.028336778,-0.03692072,0.005575891,0.032185942,-0.03933083,0.01153712,0.02133477,0.067750506,-0.031885725,0.0030834563,-0.04331713,0.058478575,-0.095461845,-0.019916616,0.06413385,-0.010797994,0.09387691,-0.026443783,-0.044848587,0.057855245,0.012576845,0.07358432,0.004874736,0.03815631,-0.07411146,-0.12998304,-0.059417814,0.084900156,0.025874918,0.06664702,0.10170482,-0.008325197,-0.13008413,0.07109028,0.014670343,0.068401985,0.05428067,-0.11860052,-0.017832788,0.031888153,0.049503632,-0.053205602,-0.04653028,-0.015901562,0.035120923,0.02254187,0.11471234,-0.0031295847,0.0026294459,-0.005983658,0.01740077,0.007775528,-0.06090904,-0.04328879,-0.04873816
CCN(CC)CCCN,-0.040615488,0.050240144,0.043748662,-0.07802579,0.06724883,-7.3239207e-06,8.812221e-05,0.021952208,-0.11498143,-0.010139212,0.016563116,0.030414212,-0.016076177,-0.08031484,-0.013259543,-0.115194574,0.09178844,0.033846878,0.03984786,0.045620184,-0.07960862,-0.005589284,-0.07918919,-0.08779671,0.09165869,0.013856657,-0.11242723,0.050752267,-0.07239484,-0.010916745,0.028609397,-0.028326452,-0.0369211,0.005630641,0.03216264,-0.039366893,0.011505812,0.02130308,0.06772634,-0.03188477,0.003073994,-0.04329398,0.0585211,-0.09546403,-0.019894436,0.06413865,-0.0107919825,0.0938921,-0.02645566,-0.044846393,0.057824053,0.0126319025,0.07352287,0.004870143,0.038217448,-0.074081436,-0.12999555,-0.059442796,0.084901154,0.025828678,0.06663739,0.101692595,-0.008317523,-0.13011622,0.07111128,0.014691736,0.06836684,0.054317854,-0.11859441,-0.017848397,0.03189529,0.049503263,-0.05315609,-0.04656434,-0.015864909,0.035097506,0.022553302,0.11472356,-0.003121363,0.0026305225,-0.006056253,0.017373296,0.007735556,-0.0608916,-0.043289147,-0.048757005
C1CCC(N2CCNCC2)CC1,-0.04062168,0.050226726,0.043751303,-0.07802722,0.067246266,3.3001415e-06,8.196756e-05,0.021943755,-0.11498686,-0.010132029,0.016555589,0.030421307,-0.016074464,-0.080321155,-0.013255218,-0.11518738,0.0917718,0.033839006,0.039846748,0.045622125,-0.07960914,-0.0055933855,-0.07918385,-0.08779564,0.09165953,0.013852422,-0.1124229,0.05074586,-0.07240319,-0.010908879,0.02861729,-0.028327607,-0.036911923,0.0056221383,0.032162987,-0.03935706,0.011512641,0.0213144,0.06772905,-0.03189078,0.0030732937,-0.04329247,0.058513787,-0.09546243,-0.019903973,0.064137585,-0.010789085,0.09389217,-0.026454259,-0.04484417,0.0578311,0.012619756,0.07353415,0.0048695616,0.038203277,-0.074087895,-0.12998585,-0.059436142,0.084906176,0.025836866,0.066638544,0.10169524,-0.008324087,-0.13011262,0.07110012,0.014688618,0.06836958,0.054307334,-0.11859394,-0.017851673,0.031897325,0.049505506,-0.05317209,-0.046557397,-0.015873156,0.035100978,0.022553187,0.11472381,-0.003115898,0.0026314305,-0.006045066,0.017381832,0.0077348817,-0.060889952,-0.043291487,-0.048753247
NCCCc1ccccc1,-0.04062835,0.050228965,0.043746352,-0.078023516,0.06724151,9.241514e-06,8.099247e-05,0.021941246,-0.11499158,-0.0101333605,0.016543848,0.03042521,-0.016068067,-0.08032106,-0.013249578,-0.115176894,0.09177658,0.033842105,0.039848454,0.045626268,-0.07960694,-0.0056004375,-0.079184175,-0.08779709,0.09165768,0.013858835,-0.11241861,0.050737932,-0.07239716,-0.010906704,0.028614365,-0.028329283,-0.036914654,0.0056075156,0.032156274,-0.039352477,0.011510201,0.021312691,0.06772757,-0.031887908,0.0030736625,-0.043298542,0.058509327,-0.09546163,-0.019905357,0.064141706,-0.010784647,0.0938878,-0.026448678,-0.04484097,0.05783053,0.012616079,0.07353762,0.004873026,0.03819868,-0.07409206,-0.12999013,-0.059433497,0.0849008,0.025844067,0.06663771,0.1016947,-0.008324124,-0.13010684,0.071098976,0.014682003,0.06837715,0.05430196,-0.11858976,-0.01784729,0.031897683,0.049507108,-0.053176414,-0.046554707,-0.015875857,0.03510556,0.02255239,0.11472283,-0.0031269137,0.0026282668,-0.0060351156,0.017383635,0.0077415546,-0.060891025,-0.043284778,-0.04874752
Cc1nccn1-c1ccc(-n2ccnc2C)cc1,-0.04064207,0.050211824,0.0437381,-0.078036144,0.06721817,9.23872e-06,5.8467966e-05,0.021922791,-0.11499768,-0.010114753,0.01650064,0.03044403,-0.016045164,-0.08033237,-0.013247693,-0.11514281,0.09174007,0.03381535,0.039849125,0.04564682,-0.07960192,-0.0055958927,-0.07918592,-0.08780299,0.09166509,0.013844554,-0.112417355,0.05071099,-0.07241811,-0.0109041575,0.028598873,-0.028326273,-0.036925618,0.0055712922,0.03217694,-0.039330777,0.011533963,0.02133619,0.067748114,-0.03188767,0.0030814856,-0.043317463,0.05847933,-0.095459476,-0.019915698,0.064134955,-0.010797339,0.09387262,-0.026436463,-0.044849947,0.057851728,0.01257994,0.07358133,0.0048650466,0.03816221,-0.07411072,-0.12998553,-0.059416525,0.084900215,0.025875855,0.066646874,0.101699084,-0.008323781,-0.13008817,0.071089044,0.01466494,0.06840274,0.054278582,-0.11859602,-0.017837517,0.03188923,0.0495087,-0.053197592,-0.046524104,-0.015902497,0.035117306,0.022544308,0.11471222,-0.0031299144,0.002625904,-0.005991459,0.017397353,0.0077751046,-0.060904466,-0.043287493,-0.04874479
c1cc(-n2ccnc2)cc(-n2ccnc2)c1,-0.040646356,0.05020701,0.043740507,-0.07804036,0.0672146,1.2718141e-05,6.0046557e-05,0.02192083,-0.11499902,-0.010115493,0.016504882,0.030445818,-0.016047616,-0.080335245,-0.013244396,-0.11514406,0.091743454,0.03381271,0.039848283,0.0456494,-0.07960081,-0.0055925325,-0.07918816,-0.087801054,0.09166927,0.013848418,-0.11241685,0.050706588,-0.07241745,-0.010902666,0.028598102,-0.028327912,-0.03692683,0.0055731786,0.032174613,-0.03932984,0.011531081,0.021337938,0.06774864,-0.031888206,0.0030821785,-0.043316286,0.0584801,-0.09545821,-0.019914927,0.06413156,-0.010795413,0.093877524,-0.02642984,-0.044852726,0.057852678,0.012584069,0.07358567,0.0048655346,0.03816444,-0.0741083,-0.12998635,-0.059414342,0.0849095,0.02587732,0.066649914,0.10169864,-0.008324977,-0.13009249,0.07109036,0.014667827,0.06840296,0.054279573,-0.1185988,-0.017840946,0.031889543,0.049506016,-0.053197052,-0.046526685,-0.01590097,0.035117257,0.022548236,0.11471127,-0.0031342357,0.0026268996,-0.0059918836,0.017398698,0.0077700876,-0.060905002,-0.043285936,-0.048745282
Cc1cc(C(C)(C)C)nc(C(C)(C)C)c1,-0.040628172,0.050242085,0.043743484,-0.07802953,0.067233,4.015863e-06,7.938314e-05,0.02194851,-0.114983775,-0.010135648,0.016543146,0.030416518,-0.016068157,-0.08032198,-0.013249099,-0.11516911,0.091781884,0.033838183,0.039848357,0.045624886,-0.07960114,-0.005599931,-0.079192504,-0.08780033,0.09165977,0.013854744,-0.112418525,0.050736636,-0.07239519,-0.010911822,0.02860717,-0.028330393,-0.036921464,0.005605093,0.032166056,-0.039355285,0.011513984,0.021314723,0.06773184,-0.03187827,0.003075689,-0.043300018,0.05850905,-0.095467016,-0.019907763,0.064138114,-0.0107838875,0.093886346,-0.026446898,-0.044835888,0.0578369,0.012615882,0.07353913,0.0048746467,0.038199782,-0.07408949,-0.1299941,-0.059438087,0.08489168,0.025839806,0.06664151,0.101703584,-0.00832013,-0.13010533,0.071102105,0.01468554,0.06838671,0.05430477,-0.118589796,-0.01784253,0.031895988,0.049502514,-0.053171787,-0.046552286,-0.015877109,0.035107158,0.02254424,0.114723094,-0.0031320062,0.002629226,-0.0060278103,0.017383575,0.007753678,-0.060899787,-0.04328603,-0.048746996
CN1CCCCC1,-0.040613424,0.050239973,0.043746516,-0.078021936,0.06725618,-5.127862e-06,9.1331545e-05,0.021952884,-0.11498619,-0.010141407,0.01656372,0.030414496,-0.01607668,-0.080311686,-0.013256261,-0.11519885,0.091788135,0.033848234,0.03984919,0.045617625,-0.07960768,-0.005589457,-0.079186976,-0.087797485,0.09165752,0.013857339,-0.112423,0.050755944,-0.07239524,-0.010912171,0.028613942,-0.028326973,-0.036918223,0.0056277565,0.03215743,-0.039363727,0.011503488,0.021300744,0.06772274,-0.03188473,0.0030736849,-0.043291993,0.05852431,-0.095462166,-0.01989704,0.06414098,-0.010788409,0.0938928,-0.0264595,-0.044844933,0.05782322,0.012630778,0.07351706,0.0048709475,0.038216136,-0.07408047,-0.12999412,-0.05944287,0.084898174,0.025830537,0.06663594,0.10169208,-0.008314814,-0.13011587,0.07110849,0.014689582,0.068365835,0.054318454,-0.11858783,-0.017846081,0.031898413,0.04950652,-0.053159058,-0.046565495,-0.015865326,0.03509514,0.022551257,0.1147244,-0.0031197425,0.0026294887,-0.0060613677,0.017373156,0.007732801,-0.060887676,-0.043288663,-0.04875654
C1CNC(CN2CCCC2)C1,-0.040623114,0.050235007,0.04374651,-0.07802799,0.06724503,-1.5818514e-06,8.253893e-05,0.021947509,-0.11498513,-0.010134138,0.016554428,0.030422106,-0.016070921,-0.08031801,-0.013254821,-0.11518553,0.09177932,0.033846527,0.0398494,0.04562074,-0.079613775,-0.0055900775,-0.07918991,-0.08779374,0.09166155,0.0138549125,-0.1124257,0.05075109,-0.07239946,-0.010911934,0.028610023,-0.028325528,-0.03691954,0.005621397,0.032165457,-0.039361965,0.011510864,0.021307549,0.06772788,-0.031883396,0.003074307,-0.04330003,0.058514364,-0.09546281,-0.019902093,0.06413464,-0.010786047,0.093886614,-0.026454449,-0.04484701,0.057829138,0.012620131,0.07353208,0.004872743,0.038208377,-0.07408731,-0.12999156,-0.059438296,0.084901765,0.025834579,0.06663662,0.10169085,-0.00832206,-0.13011423,0.07110426,0.014688632,0.068370566,0.054311663,-0.11859559,-0.017846828,0.031894635,0.0495072,-0.053163692,-0.046557885,-0.015870046,0.03510134,0.022552097,0.1147245,-0.0031259693,0.0026315385,-0.0060476735,0.017377635,0.0077377264,-0.06089181,-0.043286167,-0.04875382
N=c1[nH]cc[nH]1,-0.040623326,0.050221317,0.043745868,-0.078021765,0.067239895,1.1373311e-05,7.687416e-05,0.021945417,-0.11499623,-0.010123768,0.016534759,0.030426065,-0.01606258,-0.08032201,-0.013248989,-0.11518052,0.0917725,0.033833377,0.039846692,0.045626756,-0.079603896,-0.005595064,-0.0791828,-0.087800235,0.091659166,0.013855303,-0.11241738,0.05072975,-0.072407566,-0.010906726,0.028614666,-0.028329033,-0.036920913,0.0055994256,0.032159068,-0.039345633,0.011510909,0.021311741,0.06772806,-0.031887442,0.0030781254,-0.04330314,0.058498472,-0.09545784,-0.019903667,0.064141735,-0.010793977,0.093884215,-0.026446525,-0.04484504,0.057832822,0.012610097,0.0735411,0.0048656277,0.038194258,-0.07409686,-0.12998849,-0.059431385,0.08490632,0.025854185,0.06664252,0.101690575,-0.008323181,-0.13010332,0.0711046,0.014673336,0.06838108,0.054294355,-0.11858703,-0.017842261,0.031897794,0.04950912,-0.05317536,-0.046550486,-0.015882153,0.03510575,0.022547713,0.11471929,-0.0031211358,0.0026258472,-0.006031759,0.017383363,0.0077524735,-0.060890675,-0.0432909,-0.048751406
Cc1ccc(N)cc1,-0.040624987,0.050229546,0.043740794,-0.07802187,0.06724366,1.1826865e-05,8.530123e-05,0.02194719,-0.11499328,-0.010134939,0.016544411,0.03042192,-0.016068261,-0.08031762,-0.0132466145,-0.115179524,0.0917808,0.03384292,0.03985157,0.045627154,-0.079601735,-0.005604837,-0.07918134,-0.08779979,0.091656126,0.013857465,-0.11241607,0.050735965,-0.07239399,-0.010905266,0.02861786,-0.02832827,-0.03691739,0.0056000575,0.03214996,-0.03935048,0.01150999,0.021312397,0.06772359,-0.031886168,0.0030730516,-0.043292984,0.05851399,-0.09546533,-0.019906057,0.064143404,-0.010781917,0.09389192,-0.026445314,-0.04483547,0.05782871,0.012622173,0.07353252,0.004870806,0.038202725,-0.07409211,-0.12998909,-0.05943206,0.08489567,0.025845878,0.066634245,0.10169802,-0.0083218515,-0.13010904,0.071097136,0.0146824615,0.068380125,0.054303057,-0.11858685,-0.017846664,0.031899773,0.04951174,-0.053175256,-0.046553183,-0.015875302,0.03510781,0.0225522,0.114726394,-0.0031294096,0.0026256815,-0.0060408264,0.017379567,0.0077417064,-0.06089054,-0.043284476,-0.048750922
Cc1ccc(CN)cc1,-0.04062488,0.05022809,0.043743845,-0.07802315,0.067241944,1.27973035e-05,8.4972475e-05,0.021946479,-0.11499134,-0.010134466,0.016545221,0.0304215,-0.016068757,-0.08031976,-0.013246257,-0.1151773,0.0917778,0.033838596,0.039851747,0.04563038,-0.07959745,-0.0056040566,-0.079181984,-0.087799236,0.09165788,0.013858857,-0.11241725,0.05073161,-0.07239417,-0.010904357,0.028617598,-0.0283304,-0.036916472,0.005596496,0.03215011,-0.03934734,0.011510633,0.021314047,0.06772442,-0.03188643,0.0030724555,-0.043293633,0.05851049,-0.09546389,-0.019907394,0.06414398,-0.010783128,0.09389366,-0.026444547,-0.04483723,0.057830904,0.012619447,0.07353503,0.0048718825,0.038199328,-0.07409349,-0.12998734,-0.059428126,0.08489841,0.025847282,0.06663661,0.101699606,-0.008321829,-0.13010614,0.07109388,0.014683698,0.06838231,0.054301895,-0.11858609,-0.017848285,0.031898417,0.04951077,-0.05317764,-0.046552792,-0.015880119,0.03510884,0.02255095,0.11472222,-0.003127601,0.0026269974,-0.0060388446,0.017381476,0.007742672,-0.06089087,-0.04328582,-0.048749723
c1ccc(CNCc2ccccc2)cc1,-0.040637575,0.050218035,0.043745026,-0.078030944,0.067230955,1.266459e-05,7.385947e-05,0.021932181,-0.11499261,-0.010124027,0.016532037,0.030433726,-0.016064484,-0.0803305,-0.013247034,-0.115164414,0.09176172,0.033827454,0.039847553,0.045633547,-0.07960545,-0.0055994503,-0.07918405,-0.08779802,0.0916632,0.013855213,-0.1124162,0.05072397,-0.07240531,-0.010903293,0.028614644,-0.028330691,-0.03691355,0.0055963565,0.03216407,-0.03934083,0.011517212,0.021323811,0.06773387,-0.031889543,0.0030773282,-0.043302853,0.058498677,-0.0954577,-0.01991216,0.064138606,-0.010787369,0.09388581,-0.026441827,-0.04484187,0.057842456,0.0126019595,0.07355565,0.0048701353,0.038182527,-0.07409804,-0.129984,-0.059424013,0.08490631,0.025857609,0.066641755,0.10169705,-0.008325614,-0.13010296,0.07109125,0.014677648,0.06838648,0.054292217,-0.118591234,-0.017847965,0.031897765,0.049505994,-0.053186692,-0.04654581,-0.015887279,0.03510889,0.0225491,0.11471875,-0.003126068,0.002629649,-0.006018527,0.0173936,0.007750283,-0.06089606,-0.043288812,-0.048745975
CC(C)NCCNC(C)C,-0.040614918,0.050233632,0.04374957,-0.07802573,0.06724698,-5.9492886e-06,8.6722896e-05,0.021949455,-0.11498345,-0.01013453,0.016562156,0.030415528,-0.016078547,-0.08031969,-0.013258677,-0.11519953,0.091784336,0.033844657,0.039847165,0.045616373,-0.079611175,-0.005592104,-0.07918723,-0.08779642,0.09165882,0.013852503,-0.112427235,0.050750367,-0.0723984,-0.010916721,0.028615285,-0.028328963,-0.03691923,0.0056323353,0.032164082,-0.039363388,0.01150699,0.021304408,0.06772554,-0.03188716,0.0030730143,-0.04329106,0.05852104,-0.09546189,-0.019896185,0.064137,-0.010795594,0.09389378,-0.026456654,-0.044847287,0.05782771,0.012633628,0.073523745,0.0048651285,0.03821628,-0.07408056,-0.1299925,-0.059442863,0.08490321,0.025831193,0.066636935,0.10168982,-0.008318186,-0.13011792,0.07111214,0.014689068,0.06836678,0.054313116,-0.1185942,-0.017847514,0.031900536,0.049501847,-0.053157106,-0.04656336,-0.015866578,0.035095256,0.022553932,0.11472605,-0.0031148493,0.0026315711,-0.00605705,0.017374393,0.0077321073,-0.06088869,-0.043293018,-0.04875857
