smiles,encoded_mdes_0,encoded_mdes_1,encoded_mdes_2,encoded_mdes_3,encoded_mdes_4,encoded_mdes_5,encoded_mdes_6,encoded_mdes_7,encoded_mdes_8,encoded_mdes_9,encoded_mdes_10,encoded_mdes_11,encoded_mdes_12,encoded_mdes_13,encoded_mdes_14,encoded_mdes_15,encoded_mdes_16,encoded_mdes_17,encoded_mdes_18,encoded_mdes_19,encoded_mdes_20,encoded_mdes_21,encoded_mdes_22,encoded_mdes_23,encoded_mdes_24,encoded_mdes_25,encoded_mdes_26,encoded_mdes_27,encoded_mdes_28,encoded_mdes_29,encoded_mdes_30,encoded_mdes_31,encoded_mdes_32,encoded_mdes_33,encoded_mdes_34,encoded_mdes_35,encoded_mdes_36,encoded_mdes_37,encoded_mdes_38,encoded_mdes_39,encoded_mdes_40,encoded_mdes_41,encoded_mdes_42,encoded_mdes_43,encoded_mdes_44,encoded_mdes_45,encoded_mdes_46,encoded_mdes_47,encoded_mdes_48,encoded_mdes_49,encoded_mdes_50,encoded_mdes_51,encoded_mdes_52,encoded_mdes_53,encoded_mdes_54,encoded_mdes_55,encoded_mdes_56,encoded_mdes_57,encoded_mdes_58,encoded_mdes_59,encoded_mdes_60,encoded_mdes_61,encoded_mdes_62,encoded_mdes_63,encoded_mdes_64,encoded_mdes_65,encoded_mdes_66,encoded_mdes_67,encoded_mdes_68
c1ccc(Nc2ccccn2)nc1,0.046189573,-0.037734453,-0.053846426,0.06857894,-0.026639227,0.123329505,0.07554649,-0.03670369,0.00070818793,0.09026216,-0.019852942,-0.026929826,-0.023086403,0.015956819,-0.013993968,-0.04035549,0.013975507,-0.079055496,-0.050798982,0.12986812,0.05227384,-0.054879263,0.02216484,0.07895377,0.09832916,-0.04812464,-0.043538902,0.0013471432,-0.009550307,0.03417015,-0.0073282374,0.037164114,-0.023700371,-0.017947685,-0.07607022,0.0764099,-0.013329633,0.042264577,-0.090485945,-0.05669099,-0.061207846,-0.039206423,0.02232182,0.009712176,0.049023677,0.050495125,-0.047926977,-0.07666968,-0.050552674,-0.06822396,0.04295072,0.01157881,0.08584222,0.0048479615,-0.055619806,-0.0976661,-0.06306877,-0.10329207,-0.032098215,-0.06665122,-0.07951063,-0.054990366,0.0113114305,0.015414446,0.022308026,0.10477267,0.067754336,0.093746215,-0.053366233
NC1CCCCCC1,0.046195827,-0.03773587,-0.05384059,0.068578064,-0.026639167,0.123326354,0.07554233,-0.036702435,0.00071698753,0.09026054,-0.019850744,-0.026929693,-0.023089606,0.015953705,-0.013990407,-0.040353037,0.013977576,-0.07905224,-0.050803557,0.12987147,0.052273147,-0.054879423,0.022165727,0.078954384,0.09832079,-0.048126623,-0.04353666,0.0013384949,-0.009556854,0.034167074,-0.007322155,0.037164688,-0.023707047,-0.01794891,-0.076066695,0.07641306,-0.013333838,0.042258665,-0.09048186,-0.0566907,-0.061209023,-0.039202284,0.022318382,0.009702275,0.049014904,0.050498538,-0.047924004,-0.07667266,-0.05055481,-0.06822122,0.042941093,0.011570265,0.085841835,0.004853528,-0.05561794,-0.097667105,-0.063076675,-0.10329148,-0.0320899,-0.06666191,-0.079511225,-0.05498688,0.011320051,0.015415396,0.022308156,0.10477037,0.06775625,0.09373462,-0.053368326
C1CNCCNCCNCCN1,0.046194855,-0.03773608,-0.053844824,0.06857559,-0.026639357,0.1233311,0.075543284,-0.036702193,0.00071422756,0.09025833,-0.019849757,-0.026931444,-0.023089752,0.015952276,-0.013990932,-0.04035379,0.013979489,-0.079053104,-0.050801523,0.12987469,0.052272797,-0.05487798,0.022166746,0.07895202,0.098323874,-0.048124723,-0.04353862,0.0013410859,-0.009555273,0.03416963,-0.0073258705,0.037162296,-0.023705231,-0.01794985,-0.07606967,0.07641315,-0.013334405,0.04225854,-0.09048518,-0.05669158,-0.061210252,-0.039201807,0.02232082,0.009706836,0.04901801,0.050498728,-0.04792357,-0.07666898,-0.05054954,-0.068224914,0.04294706,0.01157469,0.08584164,0.0048510954,-0.055618286,-0.097669795,-0.06307164,-0.10329214,-0.032093022,-0.06665748,-0.079510786,-0.054986943,0.011314966,0.015416202,0.022307605,0.10477307,0.06775381,0.09374139,-0.053369515
C1CNC1,0.046194345,-0.03773585,-0.053841334,0.06858051,-0.026639182,0.12332746,0.07554518,-0.03670448,0.00071317796,0.090258576,-0.019847259,-0.026929718,-0.023089297,0.015958887,-0.013990296,-0.040355403,0.013977436,-0.079056315,-0.05080434,0.12987357,0.052272223,-0.054881833,0.022163734,0.078951426,0.098319374,-0.048127092,-0.043536775,0.001341708,-0.009555802,0.034167893,-0.0073246392,0.037164904,-0.023702368,-0.01795011,-0.07606509,0.076414816,-0.01333287,0.042257737,-0.09048028,-0.05669158,-0.061210446,-0.039201465,0.022316474,0.00970416,0.04901783,0.05049769,-0.047922418,-0.07667196,-0.05055434,-0.06822303,0.04294466,0.011574102,0.08584492,0.004854072,-0.055617332,-0.097667076,-0.06307734,-0.10329601,-0.03209,-0.066659525,-0.07950712,-0.054986764,0.011319101,0.015417215,0.022308685,0.1047692,0.06775544,0.09373792,-0.05336964
N=C(N)NN,0.04619418,-0.03772911,-0.053848274,0.06857601,-0.026645143,0.12333003,0.07554053,-0.036704626,0.00070919096,0.09025684,-0.019857123,-0.026926693,-0.023092475,0.015952565,-0.013992542,-0.040355615,0.01397863,-0.07905232,-0.050799243,0.12987304,0.052275263,-0.05487871,0.022169365,0.07895386,0.09833144,-0.048121907,-0.043536022,0.0013428815,-0.0095516015,0.034168966,-0.007328507,0.037158586,-0.023705598,-0.017940477,-0.07606644,0.076417945,-0.013335496,0.042263232,-0.09048722,-0.056688126,-0.06120716,-0.039202016,0.022326339,0.009708025,0.049023025,0.05049583,-0.047925547,-0.076669484,-0.05054971,-0.06822385,0.042952694,0.011577093,0.08583784,0.0048463,-0.05562048,-0.09767035,-0.063070826,-0.10329457,-0.032098126,-0.066655844,-0.07950792,-0.05498756,0.011315241,0.015418096,0.022302765,0.10477172,0.06775158,0.093742356,-0.05336238
c1ncn(CCCCCn2cncn2)n1,0.04619103,-0.037733532,-0.053848602,0.06857718,-0.026638392,0.123330794,0.07554951,-0.03670138,0.00070612505,0.09026307,-0.019853178,-0.026930867,-0.023089264,0.01595464,-0.013993716,-0.040357128,0.013975147,-0.079053394,-0.05079877,0.12986635,0.052272193,-0.054881353,0.02216793,0.07895417,0.098330915,-0.048124492,-0.043536365,0.001347132,-0.009549625,0.03417103,-0.007328394,0.037162006,-0.023701634,-0.017945928,-0.07607237,0.076409996,-0.013330825,0.042266823,-0.09048664,-0.056688752,-0.061209902,-0.039204523,0.02232268,0.009711206,0.049024977,0.05049496,-0.047925845,-0.076667905,-0.050549235,-0.06822407,0.042954676,0.011576676,0.08584132,0.0048468737,-0.055619676,-0.09766726,-0.063069396,-0.10329481,-0.03209889,-0.0666496,-0.07950917,-0.05499221,0.011312112,0.015415852,0.022308337,0.1047735,0.06775103,0.09374892,-0.05336602
CN(C)CCCN(C)C,0.04619423,-0.037738506,-0.05384189,0.06857868,-0.026635915,0.12332709,0.07554359,-0.036700323,0.00071545225,0.09025918,-0.019849757,-0.026932595,-0.023088645,0.01595391,-0.013992773,-0.040351376,0.013977228,-0.07905206,-0.050803203,0.12987138,0.052269198,-0.054879293,0.02216535,0.07895492,0.09831988,-0.048127003,-0.04354004,0.0013424493,-0.009557094,0.034170765,-0.007324961,0.037164338,-0.023704112,-0.01795226,-0.07606876,0.07641074,-0.013335273,0.04226075,-0.09048326,-0.056690514,-0.061210766,-0.03920339,0.022318952,0.009707376,0.049015053,0.05049865,-0.047927447,-0.07666984,-0.050552588,-0.068224266,0.04294288,0.011572941,0.08584261,0.004850558,-0.05561958,-0.09766723,-0.06307317,-0.1032894,-0.032093294,-0.06665771,-0.07951314,-0.05498747,0.011317313,0.015414913,0.022310056,0.10477092,0.06775804,0.0937377,-0.05337118
NCc1cccnc1,0.04619266,-0.0377338,-0.05384539,0.06857845,-0.02663964,0.1233293,0.0755444,-0.03670391,0.0007103388,0.090257965,-0.019850872,-0.026929976,-0.023088075,0.01595593,-0.013992361,-0.040355027,0.013976576,-0.07905607,-0.050801143,0.12986928,0.05227112,-0.054880396,0.022162564,0.078951664,0.09832567,-0.04812368,-0.043536723,0.0013454501,-0.009553213,0.034169782,-0.007327224,0.037163407,-0.023701772,-0.017945688,-0.07606552,0.076414354,-0.01333354,0.04226198,-0.090483665,-0.05669029,-0.061209686,-0.039203852,0.022318754,0.009710498,0.04902239,0.05049665,-0.047924295,-0.076671205,-0.050552707,-0.068224765,0.042948343,0.0115764,0.08584383,0.004851386,-0.05562021,-0.09766708,-0.06307406,-0.10329457,-0.03209508,-0.06665707,-0.07950896,-0.054989666,0.011317894,0.015419084,0.022308793,0.104769886,0.06775457,0.09374186,-0.053367168
CCc1nc2ccccc2n1CCCCn1c(CC)nc2ccccc21,0.046190392,-0.037729103,-0.05384834,0.06857582,-0.026640669,0.12332451,0.07555039,-0.036692385,0.0007075602,0.090266846,-0.019864902,-0.026929835,-0.023098085,0.01594545,-0.013993379,-0.040355556,0.013971936,-0.079044655,-0.050794348,0.1298596,0.05227145,-0.054883037,0.022174558,0.07895783,0.09833847,-0.04812521,-0.04353158,0.001341749,-0.009547966,0.034168888,-0.0073234024,0.03716158,-0.023706645,-0.01793895,-0.07607786,0.07640574,-0.013335951,0.04227269,-0.090483785,-0.056680217,-0.061210588,-0.03920601,0.022329042,0.009706847,0.049026188,0.05049439,-0.047927074,-0.07666688,-0.050547242,-0.068220876,0.042953234,0.011567705,0.0858324,0.0048452467,-0.055619,-0.097666465,-0.06306627,-0.10329143,-0.032098744,-0.066652924,-0.079509504,-0.054995023,0.011313841,0.015412842,0.022304215,0.10477618,0.06774737,0.093743436,-0.053363267
CCc1nc2ccccc2[nH]1,0.046191398,-0.037734143,-0.05384614,0.06857844,-0.026639137,0.12332993,0.07554398,-0.03670238,0.00070952205,0.09025985,-0.019853644,-0.026928058,-0.02308916,0.015955174,-0.013993747,-0.040353574,0.01397582,-0.079054296,-0.050799683,0.12987022,0.05227014,-0.054878622,0.022164177,0.07895304,0.09832757,-0.048123743,-0.043537173,0.0013445336,-0.009551283,0.034168623,-0.0073271445,0.037161,-0.023701064,-0.017945616,-0.07606648,0.07641512,-0.013334796,0.042262353,-0.09048377,-0.056688625,-0.06120699,-0.039205894,0.022319488,0.009710873,0.04902273,0.0504969,-0.04792696,-0.07666844,-0.050553456,-0.06822492,0.042947974,0.011578043,0.085840106,0.0048489673,-0.055618607,-0.09766702,-0.06307201,-0.10329367,-0.032097213,-0.06665612,-0.07951111,-0.054989092,0.011315588,0.015418437,0.022308145,0.10476956,0.06775293,0.09374123,-0.053368345
CCCc1nc2ccccc2[nH]1,0.04619209,-0.0377345,-0.053845994,0.068578914,-0.026639335,0.12332853,0.07554402,-0.03670097,0.0007105535,0.09026071,-0.019852985,-0.026928712,-0.023090247,0.015954114,-0.013993911,-0.04035347,0.013974506,-0.07905394,-0.050799176,0.1298688,0.052268934,-0.054879542,0.022164457,0.078951925,0.09832651,-0.048124216,-0.043536622,0.0013432205,-0.00955293,0.034168728,-0.007325805,0.03716173,-0.02370239,-0.017946001,-0.07606753,0.07641387,-0.013334651,0.042263344,-0.090483576,-0.056687914,-0.061208278,-0.03920438,0.022317953,0.009708948,0.04902134,0.05049735,-0.047926113,-0.07666944,-0.050553117,-0.06822439,0.042946696,0.011576311,0.085840896,0.0048492793,-0.055618852,-0.09766674,-0.063072585,-0.10329308,-0.032096546,-0.066655986,-0.079510376,-0.054989405,0.011316821,0.015419296,0.022308618,0.10476977,0.06775447,0.09373986,-0.05336878
c1cc2cc(c1)CNCCN1CCNCc3cccc(c3)CNCCN(CCNC2)CCNCc2cccc(c2)CNCC1,0.046192314,-0.037728187,-0.0538534,0.06857763,-0.026642852,0.12332298,0.07554836,-0.036692917,0.0007060603,0.090263546,-0.019864336,-0.026934981,-0.023095574,0.01594813,-0.0139940735,-0.040359296,0.0139739495,-0.07904591,-0.050794933,0.12986615,0.052275665,-0.05488667,0.022176849,0.07895924,0.09834247,-0.0481251,-0.04353849,0.0013477821,-0.00954954,0.03417627,-0.007325489,0.03716179,-0.023710646,-0.01793921,-0.076080434,0.076402724,-0.013326369,0.04227586,-0.090489835,-0.056682117,-0.061212305,-0.039198883,0.022334522,0.009707196,0.04902284,0.050494373,-0.047921613,-0.07666987,-0.05054525,-0.06822256,0.042958274,0.011570101,0.08583833,0.004842161,-0.055623766,-0.09766655,-0.063064575,-0.10329336,-0.032098114,-0.06664629,-0.079506844,-0.05499062,0.011311516,0.015414906,0.02230189,0.10477579,0.06775251,0.093746796,-0.05335577
c1cc2nc(c1)CNCCN1CCNCc3cccc(n3)CNCCN(CCNC2)CCNCc2cccc(n2)CNCC1,0.046190307,-0.03772571,-0.053854473,0.06857732,-0.026641585,0.12332536,0.07555177,-0.0366927,0.0007015746,0.09026477,-0.019864041,-0.02693314,-0.023095574,0.015950784,-0.013994537,-0.040360875,0.013971103,-0.07904677,-0.050793245,0.1298648,0.052272405,-0.05488779,0.022176541,0.07895719,0.09834212,-0.04812555,-0.043535475,0.0013493896,-0.009546218,0.034175016,-0.0073294626,0.037160356,-0.023706442,-0.017938893,-0.07607984,0.07640435,-0.013329014,0.042278197,-0.09048811,-0.056682207,-0.061211556,-0.039201286,0.022334278,0.009708755,0.049026955,0.050493173,-0.047922004,-0.076666966,-0.05054369,-0.068221934,0.04296215,0.011572816,0.085837565,0.0048400676,-0.055623513,-0.09766833,-0.063064046,-0.10329702,-0.032100696,-0.06664433,-0.07950401,-0.054993745,0.011311609,0.015414358,0.022303691,0.10477593,0.067748286,0.093751326,-0.05335694
Cn1ccnc1,0.04619402,-0.037735097,-0.053847946,0.06857808,-0.026638921,0.1233311,0.07554337,-0.036703303,0.0007087402,0.09025695,-0.01984898,-0.026930206,-0.023088016,0.015956746,-0.013993071,-0.040355667,0.013976742,-0.0790553,-0.050801817,0.12987176,0.052268654,-0.054879215,0.022163387,0.078952074,0.098325185,-0.04812564,-0.043538854,0.0013475493,-0.009553896,0.03417109,-0.0073300353,0.037160516,-0.023700897,-0.017946847,-0.076065876,0.07641531,-0.013334662,0.042261224,-0.090484686,-0.056690402,-0.061209857,-0.03920256,0.022319052,0.009711642,0.049021527,0.05049651,-0.04792447,-0.07666947,-0.050551876,-0.06822619,0.04295098,0.011577052,0.08584363,0.0048494833,-0.05562017,-0.09766875,-0.063074276,-0.10329603,-0.032095395,-0.06665538,-0.07950934,-0.054988697,0.01131868,0.015419575,0.022310447,0.10476947,0.06775338,0.09374302,-0.0533689
CNCCCCCCNC,0.046194624,-0.037737478,-0.053842425,0.06857777,-0.026636846,0.12332816,0.07554354,-0.03670053,0.0007161512,0.09026021,-0.019849528,-0.026931986,-0.02308986,0.015952453,-0.013992505,-0.040352028,0.013977813,-0.07905236,-0.05080182,0.12987204,0.05227004,-0.05487928,0.022165485,0.078952245,0.098320395,-0.048125323,-0.0435377,0.0013398379,-0.009556431,0.034169182,-0.007323725,0.037163418,-0.0237051,-0.017950976,-0.07606875,0.07641196,-0.0133356005,0.042259887,-0.090483174,-0.056689672,-0.061210364,-0.039202485,0.022317847,0.009705801,0.049016044,0.050499815,-0.047924966,-0.07666984,-0.050551873,-0.06822377,0.042942412,0.0115726525,0.0858421,0.004851958,-0.055618495,-0.09766783,-0.06307354,-0.103291005,-0.03209254,-0.066658966,-0.07951215,-0.05498729,0.0113171935,0.015416411,0.022309568,0.10477136,0.06775629,0.0937375,-0.053371277
c1ccc(-c2nc(-c3ccccn3)c(-c3ccccn3)nc2-c2ccccn2)nc1,0.046187185,-0.037730396,-0.053849213,0.068579964,-0.026641905,0.12332533,0.07555048,-0.036698267,0.00070343073,0.0902624,-0.019860666,-0.026929364,-0.023094669,0.015955292,-0.013993893,-0.040357362,0.013972601,-0.07904895,-0.05079581,0.12986383,0.05227271,-0.05488401,0.022171479,0.07895615,0.09833526,-0.04812615,-0.04353471,0.0013475008,-0.009548077,0.03417098,-0.007328007,0.037162796,-0.023701092,-0.017940542,-0.07607588,0.07640716,-0.013331704,0.04227279,-0.09048408,-0.05668439,-0.0612111,-0.039205384,0.022328673,0.009710232,0.04902909,0.05049133,-0.04792787,-0.07666835,-0.05054755,-0.0682223,0.042956304,0.011573126,0.08583656,0.0048442,-0.055619027,-0.09766674,-0.06306528,-0.10329438,-0.03209969,-0.0666468,-0.079504445,-0.054993033,0.011310168,0.015413341,0.022304762,0.104774624,0.067750104,0.09374803,-0.053361252
Cc1cc(C)nc(N)n1,0.046194844,-0.03773144,-0.053847212,0.06857605,-0.026641091,0.12332829,0.075542204,-0.036701687,0.000708065,0.09025909,-0.019854283,-0.026927771,-0.023088936,0.015952118,-0.013991891,-0.04035572,0.0139762275,-0.0790527,-0.05080054,0.12986925,0.052272394,-0.05488058,0.022167277,0.07895603,0.09832992,-0.048126154,-0.04353621,0.0013453923,-0.009552386,0.034169,-0.0073275506,0.03715942,-0.023705482,-0.01794371,-0.07606671,0.07641497,-0.013336416,0.042263158,-0.09048608,-0.0566882,-0.061209366,-0.039204232,0.022324115,0.0097085405,0.04902084,0.050496988,-0.047925152,-0.07666951,-0.050551638,-0.06822207,0.042951036,0.011573558,0.0858393,0.004846911,-0.055621088,-0.09766943,-0.06307453,-0.103294775,-0.032094933,-0.0666595,-0.079510756,-0.054991595,0.011321221,0.015416882,0.022307495,0.104768716,0.06775111,0.09374026,-0.053365573
Cc1ccnc2ccccc12,0.04619253,-0.037731055,-0.05384671,0.06857699,-0.026641112,0.12332764,0.07554476,-0.03670045,0.00070827827,0.090259224,-0.019855164,-0.026927345,-0.023091506,0.015951665,-0.013992142,-0.040354457,0.013975427,-0.079054706,-0.050799254,0.12986615,0.052270703,-0.054878812,0.022164974,0.07895463,0.09833024,-0.048124798,-0.043535,0.0013456643,-0.009552624,0.03416768,-0.0073263207,0.03716105,-0.023702696,-0.01794314,-0.07606654,0.07641374,-0.01333696,0.042262577,-0.09048402,-0.05668772,-0.06120883,-0.03920476,0.022322401,0.009709578,0.049023084,0.05049523,-0.04792634,-0.07666913,-0.05055284,-0.068223834,0.042950794,0.011574547,0.085839376,0.0048484784,-0.05561954,-0.09766751,-0.06307313,-0.10329353,-0.032096986,-0.0666586,-0.07951143,-0.054991737,0.011319965,0.015418586,0.02230803,0.10477007,0.067752585,0.093739904,-0.053366903
Cc1ccc2ncccc2c1,0.046192143,-0.03773127,-0.05384635,0.068578124,-0.026640408,0.12332792,0.07554498,-0.036700904,0.0007078489,0.0902588,-0.01985474,-0.026927639,-0.023091182,0.015952263,-0.013992974,-0.04035446,0.013975705,-0.07905559,-0.050798975,0.12986718,0.05227002,-0.054878652,0.022164896,0.07895393,0.09832939,-0.048124477,-0.043535605,0.0013458952,-0.009552345,0.034167767,-0.0073274127,0.037161,-0.02370152,-0.01794384,-0.07606605,0.07641399,-0.013336349,0.04226238,-0.09048383,-0.056688093,-0.0612083,-0.039204694,0.022321682,0.009710416,0.049023226,0.05049544,-0.04792651,-0.076668635,-0.050552886,-0.06822496,0.04295075,0.011576164,0.0858403,0.0048485557,-0.055619918,-0.09766776,-0.06307287,-0.10329377,-0.0320978,-0.066657536,-0.0795112,-0.05499099,0.011318453,0.015418994,0.02230838,0.1047704,0.06775348,0.09374046,-0.053367183
Cc1cc(C)[nH]n1,0.04619474,-0.037733726,-0.053844787,0.0685778,-0.026639532,0.123329505,0.07554278,-0.036703065,0.00071064103,0.09025676,-0.01985277,-0.02692823,-0.023089651,0.015955377,-0.013991157,-0.040353708,0.013977373,-0.07905254,-0.05080448,0.12987155,0.05227139,-0.05487997,0.022164766,0.07895596,0.09832574,-0.048125956,-0.04353609,0.0013439246,-0.009553304,0.034168765,-0.0073259026,0.037161294,-0.02370441,-0.017945008,-0.07606419,0.07641735,-0.013336562,0.042260267,-0.0904824,-0.056688473,-0.061208896,-0.03920371,0.022320922,0.00970735,0.049019545,0.05049667,-0.047925882,-0.07666924,-0.05055321,-0.068224125,0.042947337,0.011573817,0.08584007,0.004849366,-0.05561903,-0.09766812,-0.06307667,-0.10329532,-0.032093767,-0.06666091,-0.079509765,-0.054988954,0.0113206655,0.015418504,0.022306774,0.10476712,0.067752235,0.093738124,-0.053368304
Cc1c[nH]cn1,0.046194665,-0.03773485,-0.05384761,0.0685779,-0.02663897,0.12333176,0.0755422,-0.036704455,0.0007100832,0.090256974,-0.019849285,-0.02692986,-0.023087528,0.015956288,-0.013993092,-0.040355112,0.01397785,-0.07905582,-0.050802603,0.12987313,0.052270487,-0.054878425,0.022163428,0.07895255,0.09832511,-0.04812444,-0.043538403,0.0013456233,-0.009553883,0.0341703,-0.007328507,0.037160624,-0.023702543,-0.017946523,-0.07606457,0.07641647,-0.013333984,0.042259768,-0.09048457,-0.056690007,-0.06120836,-0.039202273,0.022318909,0.009710148,0.049020264,0.050497234,-0.047924325,-0.07666996,-0.05055274,-0.06822608,0.04294918,0.01157727,0.08584313,0.0048500765,-0.055619933,-0.097668625,-0.06307585,-0.10329607,-0.032095015,-0.06665708,-0.07951031,-0.05498762,0.011318877,0.015419993,0.022309143,0.10476839,0.06775391,0.093741626,-0.053368594
Cc1cc(-n2ccnc2)c(C)cc1-n1ccnc1,0.046190705,-0.037732013,-0.053847343,0.06858002,-0.026639173,0.12332769,0.07554892,-0.03669975,0.00070616556,0.09026143,-0.01985768,-0.026929405,-0.023091502,0.015953915,-0.0139942765,-0.0403554,0.013974246,-0.07905203,-0.05079899,0.12986615,0.052272167,-0.054882254,0.022167291,0.07895632,0.09833337,-0.048124395,-0.04353507,0.0013471358,-0.009548977,0.03416989,-0.0073267864,0.037161957,-0.02370257,-0.017942972,-0.076070525,0.07641154,-0.013331138,0.042267546,-0.09048433,-0.05668564,-0.06120857,-0.039204214,0.022323802,0.009709319,0.049024172,0.05049502,-0.047926027,-0.0766671,-0.0505517,-0.06822502,0.042952634,0.011576426,0.08584045,0.0048452327,-0.055620298,-0.097665235,-0.0630702,-0.10329444,-0.032099623,-0.06665229,-0.07950866,-0.05499147,0.011313137,0.015418333,0.022305723,0.10477036,0.06775239,0.09374402,-0.053364567
CC1CC(C)(C)NCCNC(C)CC(C)(C)NCCN1,0.046195082,-0.03773643,-0.053846054,0.068576075,-0.026640143,0.12332861,0.07553872,-0.036703218,0.00071463175,0.0902601,-0.019853257,-0.026928741,-0.023089029,0.015952162,-0.013991225,-0.040352196,0.013978169,-0.07905121,-0.05080186,0.12987551,0.052274834,-0.05487846,0.022167172,0.07895578,0.09832665,-0.048125386,-0.043539777,0.0013396442,-0.009555601,0.034170218,-0.0073220506,0.037160844,-0.023710122,-0.017946888,-0.076069154,0.076414555,-0.013332814,0.042259593,-0.09048638,-0.05668869,-0.06120818,-0.03920131,0.02232122,0.00970399,0.049015485,0.050498698,-0.04792443,-0.076669596,-0.05055178,-0.06822182,0.042943425,0.011573224,0.08583819,0.0048479503,-0.055617392,-0.09766871,-0.06307395,-0.1032913,-0.032093074,-0.06665897,-0.07951328,-0.05498554,0.011317071,0.015417079,0.022304852,0.10476875,0.06775424,0.09373533,-0.053367678
CN(C)CCN(C)CCN(C)C,0.046194036,-0.03773933,-0.053843208,0.068578996,-0.026636466,0.12332924,0.07554321,-0.036702543,0.0007135337,0.09025885,-0.01984835,-0.026931599,-0.023087025,0.015956732,-0.013993001,-0.04035262,0.013975823,-0.079052046,-0.05080283,0.12987332,0.052268498,-0.054878794,0.02216482,0.07895342,0.09831982,-0.048127986,-0.043541547,0.0013447702,-0.009556897,0.034172114,-0.0073289606,0.03716354,-0.023702607,-0.017952561,-0.07606954,0.07641168,-0.013332378,0.042261552,-0.09048478,-0.05669284,-0.06121052,-0.039202478,0.022317985,0.009708706,0.049016062,0.050497055,-0.04792634,-0.07666893,-0.05055169,-0.06822471,0.042945884,0.011575018,0.08584449,0.004848675,-0.055620033,-0.09766881,-0.063071944,-0.103290714,-0.032094862,-0.0666534,-0.0795105,-0.054986976,0.011315193,0.015414893,0.022311172,0.10477212,0.06775744,0.0937412,-0.053370815
c1cn(Cc2ccc(-c3ccc(Cn4ccnc4)cc3)cc2)cn1,0.04619285,-0.037733823,-0.053847514,0.06857947,-0.026640076,0.12332622,0.07554938,-0.036697112,0.000709692,0.09026319,-0.019854877,-0.02693137,-0.0230935,0.0159504,-0.013995202,-0.040354427,0.01397345,-0.07904969,-0.05079739,0.12986352,0.052271347,-0.054880142,0.022167537,0.078955814,0.098331094,-0.048124664,-0.043534726,0.001346238,-0.009554483,0.03417015,-0.007324354,0.03716311,-0.023704646,-0.01794515,-0.07607411,0.0764075,-0.0133299045,0.04226782,-0.09048512,-0.05668641,-0.061210062,-0.03919912,0.022323702,0.009705743,0.049020335,0.05049442,-0.047924627,-0.0766696,-0.0505516,-0.06822492,0.042951386,0.011573018,0.08584242,0.004845649,-0.055620074,-0.097663954,-0.0630696,-0.103291094,-0.032099955,-0.066650376,-0.079509914,-0.05499157,0.011314064,0.015420231,0.022307128,0.104772516,0.06775585,0.09374268,-0.05336615
